#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
180000,-169673.651578255,29329.770820220234,-140343.88075803476,294.7736633304113,117.35270158064645,149
182000,-168869.2786903485,29678.575035581947,-139190.70365476655,298.2792582761576,117.35270158064645,149
184000,-169558.57890618732,29740.65677316743,-139817.9221330199,298.9031997766269,117.35270158064645,149
186000,-169693.8587688452,29874.554188680602,-139819.3045801646,300.248912019768,117.35270158064645,149
188000,-169970.1469657994,30177.798056039028,-139792.34890976036,303.2966107628519,117.35270158064645,149
190000,-169774.80475388654,29617.06763479882,-140157.73711908772,297.66108904592704,117.35270158064645,149
192000,-168869.43455222913,30035.399688488338,-138834.0348637408,301.8654612079345,117.35270158064645,149
194000,-169350.53691123612,29554.618017444387,-139795.91889379174,297.03345023504147,117.35270158064645,149
196000,-169321.35350144922,29724.734963033115,-139596.6185384161,298.7431804457937,117.35270158064645,149
198000,-169479.38615184836,29905.326924874214,-139574.05922697415,300.5581879508379,117.35270158064645,149
200000,-170030.76296236622,29400.14108675893,-140630.6218756073,295.4809072220972,117.35270158064645,148
202000,-169302.54807740543,29470.142517890316,-139832.40555951511,296.18444419889295,117.35270158064645,148
204000,-169661.7968769439,30080.339003087953,-139581.45787385595,302.31711582444296,117.35270158064645,148
206000,-169792.50734465092,29819.96483582032,-139972.5425088306,299.7002714040572,117.35270158064645,148
208000,-169939.60784489894,29876.95786364196,-140062.64998125698,300.2730697289488,117.35270158064645,148
210000,-169634.50544045656,29375.157932725037,-140259.34750773152,295.22981846039977,117.35270158064645,148
212000,-169645.3993811994,30174.569582056254,-139470.82979914313,303.2641635572906,117.35270158064645,148
214000,-169936.29754436458,29739.43643916538,-140196.8611051992,298.89093502602674,117.35270158064645,148
216000,-169550.97094915225,29467.47383960127,-140083.49710955098,296.15762312073537,117.35270158064645,148
218000,-169542.77377698035,29575.608849097276,-139967.16492788307,297.24441486823287,117.35270158064645,148
220000,-169417.6856333285,29668.612500268733,-139749.07313305978,298.1791315807144,117.35270158064645,148
222000,-169568.1008868703,29258.769701862708,-140309.33118500758,294.06007917433,117.35270158064645,148
224000,-169668.19782049872,29638.29063236853,-140029.9071881302,297.8743870215172,117.35270158064645,148
226000,-169160.05812063953,29499.62494715152,-139660.433173488,296.4807521288279,117.35270158064645,148
228000,-169284.017678136,29854.323825350642,-139429.69385278536,300.04559033867366,117.35270158064645,148
230000,-169929.12658220518,29535.071472475305,-140394.05510972987,296.83700114918577,117.35270158064645,148
232000,-169780.2391347381,29970.324737477815,-139809.9143972603,301.2114369464427,117.35270158064645,148
234000,-169598.39954992384,29934.07850833889,-139664.32104158495,300.8471506446272,117.35270158064645,148
236000,-169474.66997107712,29330.248803339055,-140144.42116773807,294.77846721503107,117.35270158064645,148
238000,-169967.64477936085,29708.151352344663,-140259.4934270162,298.57650980578615,117.35270158064645,148
240000,-170951.65029837738,30128.19333889673,-140823.45695948065,302.7980673449666,117.35270158064645,148
242000,-169891.2464022329,29594.423203879036,-140296.82319835387,297.4335052063815,117.35270158064645,148
244000,-170300.95407699712,29842.54136994225,-140458.41270705487,299.9271728588697,117.35270158064645,147
246000,-170051.2920845109,30195.823118692264,-139855.46896581864,303.47776846035396,117.35270158064645,147
248000,-169433.9345900605,29914.87107546022,-139519.06351460028,300.65410974473326,117.35270158064645,147
250000,-169500.86220192933,29789.71847309859,-139711.14372883074,299.396285696274,117.35270158064645,147
252000,-169647.91378953517,29778.08838985092,-139869.82539968425,299.2793996058654,117.35270158064645,147
254000,-169501.53288598265,29621.718151395908,-139879.81473458675,297.707828238746,117.35270158064645,147
256000,-169844.31350084604,29964.11819692049,-139880.19530392555,301.1490592105952,117.35270158064645,147
258000,-169847.16239690036,29723.743989146547,-140123.4184077538,298.7332208383832,117.35270158064645,147
260000,-169560.1724086008,29412.220653843135,-140147.95175475767,295.60231077014,117.35270158064645,147
262000,-169377.76685675932,29254.947341072548,-140122.81951568677,294.02166321466933,117.35270158064645,147
264000,-169969.6273092474,29235.563324199058,-140734.06398504833,293.8268475886325,117.35270158064645,147
266000,-169676.6463094917,29544.257086149766,-140132.38922334195,296.92931953139737,117.35270158064645,147
268000,-169829.54519158264,29417.1994141615,-140412.34577742114,295.65234891830295,117.35270158064645,147
270000,-169728.32485591166,29818.012559806928,-139910.31229610473,299.6806503999986,117.35270158064645,147
272000,-169869.0779717064,29747.353033259627,-140121.72493844677,298.9704993518636,117.35270158064645,147
274000,-169587.35365615203,29574.892208879348,-140012.46144727268,297.23721240273716,117.35270158064645,147
276000,-169835.69874163263,29929.901539033046,-139905.79720259958,300.8051707549291,117.35270158064645,147
278000,-169584.03256901237,29597.00027529453,-139987.03229371784,297.4594056058924,117.35270158064645,147
280000,-170000.33539045975,29662.111150320154,-140338.2242401396,298.113790915331,117.35270158064645,147
282000,-170427.24711441156,29441.842594645612,-140985.40451976593,295.900020836094,117.35270158064645,147
284000,-170409.32217866508,29494.614054738486,-140914.7081239266,296.4303910427424,117.35270158064645,147
286000,-169542.15366310067,29632.73463268974,-139909.41903041094,297.81854743147,117.35270158064645,147
288000,-170411.02030019427,30270.343784160214,-140140.67651603406,304.2267252008773,117.35270158064645,147
290000,-168917.32338702888,29464.951729446766,-139452.37165758212,296.13227509963684,117.35270158064645,147
292000,-169652.31853248645,29226.836787905195,-140425.48174458125,293.7391430822695,117.35270158064645,147
294000,-169894.19433305925,29711.727572455595,-140182.46676060365,298.6124519721753,117.35270158064645,147
296000,-169809.5816471118,29618.539334442263,-140191.04231266954,297.67588010235494,117.35270158064645,147
298000,-169553.16013754625,29488.678271582583,-140064.48186596367,296.37073450616987,117.35270158064645,147
300000,-169491.17928659043,29756.313687238784,-139734.86559935164,299.06055681652856,117.35270158064645,146
302000,-169906.11215653992,29829.875566669973,-140076.23658986995,299.799877447921,117.35270158064645,146
304000,-169501.7222445351,29798.316065253224,-139703.40617928188,299.4826942724193,117.35270158064645,146
306000,-170061.05764153926,29669.850454629865,-140391.2071869094,298.1915734216106,117.35270158064645,146
308000,-169389.86459125136,29328.26957676292,-140061.59501448844,294.75857534911825,117.35270158064645,146
310000,-169831.67247290094,29513.75197871565,-140317.9204941853,296.6227333557412,117.35270158064645,146
312000,-169734.59999882407,29806.275674689095,-139928.32432413497,299.5626909163232,117.35270158064645,146
314000,-170084.2022070766,29938.98504890094,-140145.21715817566,300.8964629609293,117.35270158064645,146
316000,-169305.46744480636,29693.573373539373,-139611.894071267,298.42999641354976,117.35270158064645,146
318000,-169221.02903321246,29402.91880731529,-139818.11022589717,295.5088242102362,117.35270158064645,146
320000,-169936.05249154812,29989.413969587127,-139946.638521961,301.40328989045366,117.35270158064645,146
322000,-169374.76317616832,29350.041914196918,-140024.7212619714,294.9773943676515,117.35270158064645,146
324000,-169384.5471728735,29620.68324958696,-139763.86392328655,297.6974271415373,117.35270158064645,146
326000,-170759.92953316076,29382.977826596703,-141376.95170656405,295.30841091778836,117.35270158064645,146
328000,-170222.30325947562,29742.542258548434,-140479.7610009272,298.92214951327236,117.35270158064645,146
330000,-170504.2107389575,29589.92370403686,-140914.28703492065,297.3882837806921,117.35270158064645,146
332000,-169944.2392221121,30021.647397557274,-139922.59182455484,301.7272462453362,117.35270158064645,146
334000,-169780.06063288404,29909.45735721127,-139870.60327567277,300.59970012897924,117.35270158064645,146
336000,-169947.12746570585,30062.918413625564,-139884.2090520803,302.14203327761095,117.35270158064645,146
338000,-169919.17638676916,29608.371009918978,-140310.80537685018,297.57368515892927,117.35270158064645,146
340000,-169357.16470056865,29368.81013935851,-139988.35456121014,295.1660210882285,117.35270158064645,146
342000,-170442.8969085028,29725.36181826424,-140717.53509023855,298.74948054319265,117.35270158064645,146
344000,-169633.12638643594,29010.067509816494,-140623.05887661944,291.56054187221014,117.35270158064645,146
346000,-169887.14911394508,29391.944173385855,-140495.20494055923,295.3985255970312,117.35270158064645,146
348000,-169611.2968287724,30410.551926911576,-139200.74490186083,305.63586228963624,117.35270158064645,146
350000,-169893.9421471171,29866.581454889325,-140027.36069222778,300.1687834718561,117.35270158064645,146
352000,-169072.24199444638,29841.01770580979,-139231.2242886366,299.9118595425549,117.35270158064645,146
354000,-169436.49502036674,29727.260528593324,-139709.23449177342,298.7685631948349,117.35270158064645,146
356000,-169434.2243560932,28800.934283461887,-140633.29007263132,289.4586854467193,117.35270158064645,146
358000,-169888.44693639665,29606.85797092924,-140281.5889654674,297.5584786287282,117.35270158064645,146
360000,-169954.73604563752,29376.744565852918,-140577.9914797846,295.24576463544264,117.35270158064645,146
362000,-169680.04708188493,29587.513947520405,-140092.53313436452,297.3640649499196,117.35270158064645,146
364000,-169668.67285125633,29797.647651839303,-139871.02519941702,299.4759765018697,117.35270158064645,146
366000,-169509.74808694585,29536.90863789129,-139972.83944905456,296.85546525458693,117.35270158064645,146
368000,-170255.1273842645,29641.427230428206,-140613.70015383628,297.9059108443971,117.35270158064645,146
370000,-169618.21012007585,29358.31407244684,-140259.896047629,295.06053222801614,117.35270158064645,146
372000,-169544.366866156,29921.26739405794,-139623.09947209805,300.7183948111402,117.35270158064645,146
374000,-169950.5597797716,29863.311003145413,-140087.2487766262,300.13591437624643,117.35270158064645,146
376000,-169488.6350978465,29429.477473261068,-140059.15762458544,295.7757473751662,117.35270158064645,146
378000,-169720.50981916022,29843.142189628386,-139877.36762953183,299.9332112906382,117.35270158064645,146
380000,-169676.3728641458,29417.47469769162,-140258.89816645416,295.65511560663225,117.35270158064645,145
382000,-169892.39451929764,29592.014794242976,-140300.37972505466,297.40929991219167,117.35270158064645,145
384000,-169807.97849923733,29349.521667727502,-140458.45683150983,294.9721657227172,117.35270158064645,145
386000,-169267.99830443086,29981.839837578358,-139286.1584668525,301.3271674191102,117.35270158064645,145
388000,-170122.83349647117,29701.791346072467,-140421.04215039872,298.51258968997104,117.35270158064645,145
390000,-169649.80774827406,29483.777046157047,-140166.03070211702,296.32147560870527,117.35270158064645,145
392000,-169909.792013339,29322.885176695185,-140586.90683664382,294.7044603905483,117.35270158064645,145
394000,-169108.08174948965,29575.82788366638,-139532.25386582327,297.24661623634876,117.35270158064645,145
396000,-170189.6425903733,29801.55678804277,-140388.08580233052,299.51526458244206,117.35270158064645,145
398000,-169749.33407068066,29403.306074037566,-140346.0279966431,295.5127163657907,117.35270158064645,145
400000,-170142.7825098635,29061.977876778692,-141080.8046330848,292.0822578149656,117.35270158064645,145
402000,-169963.24164804863,29455.09924959374,-140508.1423984549,296.03325449709047,117.35270158064645,145
404000,-170101.16795062774,29156.24069394078,-140944.92725668696,293.0296295520662,117.35270158064645,145
406000,-169845.11139889667,29469.271588006755,-140375.8398108899,296.17569107245856,117.35270158064645,145
408000,-169697.82936698222,29679.625430765096,-140018.20393621712,298.2898150867777,117.35270158064645,145
410000,-169515.98902656836,29585.91553460853,-139930.07349195983,297.34800038424555,117.35270158064645,145
412000,-169359.65267758514,29727.27560380753,-139632.3770737776,298.7687147056034,117.35270158064645,145
414000,-170067.3647210854,29456.534728308907,-140610.8299927765,296.0476815214984,117.35270158064645,145
416000,-169869.49897004408,30143.208824274596,-139726.29014576948,302.9489778194687,117.35270158064645,145
418000,-169337.97139428067,29729.451585594332,-139608.51980868634,298.7905840248888,117.35270158064645,145
420000,-169636.27645933768,29850.595345889044,-139785.68111344863,300.00811791666655,117.35270158064645,145
422000,-170066.1784291442,29814.990397312213,-140251.188031832,299.6502766914822,117.35270158064645,145
424000,-169482.28896791092,29600.85229600675,-139881.43667190417,297.49811965734295,117.35270158064645,145
426000,-169533.87710249214,29626.37289834977,-139907.50420414237,297.75460994801597,117.35270158064645,145
428000,-169282.23791066883,29485.524864450563,-139796.71304621827,296.3390417466875,117.35270158064645,145
430000,-169740.48109171295,29112.786222389084,-140627.69486932387,292.5928980874429,117.35270158064645,145
432000,-170240.6725860415,29810.340438490035,-140430.33214755147,299.6035431044811,117.35270158064645,145
434000,-169393.2130902846,28692.47409502836,-140700.73899525625,288.36862554594376,117.35270158064645,145
436000,-169333.1192072085,29297.75773429399,-140035.36147291452,294.4519214841884,117.35270158064645,145
438000,-169562.74614346633,29806.779384823283,-139755.96675864304,299.56775336575123,117.35270158064645,145
440000,-169195.89117204375,29842.051539568463,-139353.83963247528,299.92224990551364,117.35270158064645,145
442000,-168877.22014517104,29821.01525392692,-139056.20489124412,299.71082844506543,117.35270158064645,145
444000,-169733.30984940263,29611.53513586847,-140121.77471353416,297.60548564598685,117.35270158064645,145
446000,-169271.69182792935,29153.712442788412,-140117.97938514093,293.004219811957,117.35270158064645,145
448000,-169781.75455026072,29116.114826293546,-140665.63972396718,292.62635163103545,117.35270158064645,145
450000,-169678.00127802114,29650.32671576002,-140027.67456226112,297.9953535444132,117.35270158064645,145
452000,-169697.12305880757,29857.401837347774,-139839.7212214598,300.07652535271563,117.35270158064645,145
454000,-169911.3184750605,30140.505089267157,-139770.81338579336,302.9218044099763,117.35270158064645,145
456000,-169198.56440647482,29532.015753450803,-139666.54865302402,296.8062901867142,117.35270158064645,145
458000,-169679.2783796487,29286.97244858602,-140392.30593106267,294.3435258817239,117.35270158064645,145
460000,-170139.12419650063,29544.697716592986,-140594.42647990765,296.9337480095712,117.35270158064645,144
462000,-169204.65253073932,29308.86555431399,-139895.78697642533,294.5635586605912,117.35270158064645,144
464000,-169984.50481182057,29972.364905331982,-140012.1399064886,301.2319412918693,117.35270158064645,144
466000,-169461.62385360128,29363.083062159596,-140098.5407914417,295.10846211388645,117.35270158064645,144
468000,-169503.51357190404,29400.632626941922,-140102.88094496212,295.48584735958764,117.35270158064645,144
470000,-169402.9389470464,29877.66370492088,-139525.27524212553,300.28016366162194,117.35270158064645,144
472000,-169275.28548340173,29335.836109667493,-139939.44937373424,294.83462144701184,117.35270158064645,144
474000,-169744.7759988471,29371.990944364807,-140372.7850544823,295.19798920519037,117.35270158064645,144
476000,-169809.55094979715,29358.920556724537,-140450.6303930726,295.0666275907582,117.35270158064645,144
478000,-168920.27248509554,29557.020668820478,-139363.25181627506,297.05759765685997,117.35270158064645,144
480000,-169967.73754075263,30143.628502965817,-139824.1090377868,302.9531957257726,117.35270158064645,144
482000,-169677.9002108639,29413.8555309152,-140264.0446799487,295.6187418123933,117.35270158064645,144
484000,-169828.43395640515,29581.369406569167,-140247.06454983598,297.30231033012456,117.35270158064645,144
486000,-170073.94538107002,29669.54451573314,-140404.40086533688,298.18849863695254,117.35270158064645,144
488000,-170085.46646501392,29140.59498212021,-140944.8714828937,292.8723850984006,117.35270158064645,144
490000,-170489.28751731012,29692.629718891112,-140796.657798419,298.42051237975716,117.35270158064645,144
492000,-170099.69419251184,29489.500101794023,-140610.19409071782,296.37899416505184,117.35270158064645,144
494000,-169244.71945573832,29237.85537225788,-140006.86408348044,293.8498834114137,117.35270158064645,144
496000,-170014.44801062043,29555.176671679365,-140459.27133894106,297.03906489041634,117.35270158064645,144
498000,-169889.51189557067,29639.26074462291,-140250.25115094776,297.88413696279076,117.35270158064645,144
500000,-169547.8739218003,29636.639447068912,-139911.23447473138,297.8577920763132,117.35270158064645,144
502000,-169475.12562812679,29729.89700914803,-139745.22861897876,298.79506067537005,117.35270158064645,144
504000,-169375.66378473293,29713.017263880552,-139662.64652085237,298.6254137872618,117.35270158064645,144
506000,-170260.71922095446,29885.86445771437,-140374.8547632401,300.36258387410237,117.35270158064645,144
508000,-170150.01130202145,30008.03543393663,-140141.97586808482,301.5904416175001,117.35270158064645,144
510000,-169721.7866963934,29839.511299691163,-139882.27539670223,299.8967196748494,117.35270158064645,144
512000,-169074.5385563653,29464.207062674628,-139610.33149369067,296.12479095822545,117.35270158064645,144
514000,-169561.21901822253,29791.785453315126,-139769.4335649074,299.4170595145965,117.35270158064645,144
516000,-169574.68628653162,29265.58086399472,-140309.1054225369,294.12853355215304,117.35270158064645,144
518000,-170211.03520351928,29642.93168661953,-140568.10351689975,297.92103111470385,117.35270158064645,144
520000,-169469.18403845467,29515.612827152945,-139953.57121130172,296.6414354831505,117.35270158064645,144
522000,-169306.1558694099,29911.58390371129,-139394.57196569862,300.6210726076766,117.35270158064645,144
524000,-169938.9475181452,29740.767978688702,-140198.1795394565,298.9043174280088,117.35270158064645,144
526000,-169601.98336329684,29183.75645992055,-140418.2269033763,293.30617188125507,117.35270158064645,144
528000,-169318.8557841119,29349.117505430127,-139969.73827868176,294.96810376117963,117.35270158064645,144
530000,-169374.02318259573,29680.23948849074,-139693.783694105,298.29598656511604,117.35270158064645,144
532000,-169922.34261576505,29723.4388576285,-140198.90375813656,298.73015416814144,117.35270158064645,144
534000,-169848.43888807495,29552.85054794536,-140295.5883401296,297.01568659610115,117.35270158064645,144
536000,-169527.97666688845,29680.710244364163,-139847.2664225243,298.30071781358686,117.35270158064645,144
538000,-169546.89720556256,29097.596413453284,-140449.30079210928,292.44023560491826,117.35270158064645,144
540000,-169429.84177718335,29608.169069818337,-139821.672707365,297.57165559573883,117.35270158064645,144
542000,-169889.90753673017,30064.391790128313,-139825.51574660186,302.1568411870161,117.35270158064645,144
544000,-170228.5737419352,30013.202386010787,-140215.3713559244,301.64237115355024,117.35270158064645,144
546000,-169994.45086731296,29543.52607602146,-140450.9247912915,296.9219726436643,117.35270158064645,144
548000,-169977.2531169271,29619.98669240903,-140357.26642451808,297.6904265170757,117.35270158064645,144
550000,-169949.3822874569,29610.254764609388,-140339.1275228475,297.5926175015756,117.35270158064645,144
552000,-170079.88770024932,29676.812768769218,-140403.0749314801,298.2615469258938,117.35270158064645,144
554000,-169429.96984013927,29554.262055804254,-139875.707784335,297.0298727056666,117.35270158064645,144
556000,-170218.39608701994,29984.642177361296,-140233.75390965864,301.35533183842244,117.35270158064645,144
558000,-169435.66631838004,30284.772096485773,-139150.89422189427,304.37173439668555,117.35270158064645,144
560000,-169716.95363398571,30059.422887959285,-139657.53074602643,302.1069021164358,117.35270158064645,144
562000,-169606.0035787312,29628.73169797985,-139977.27188075136,297.77831664563325,117.35270158064645,144
564000,-169252.85808830056,29084.264060466434,-140168.59402783413,292.30624115419994,117.35270158064645,144
566000,-169715.04188164382,29800.662404517177,-139914.37947712664,299.50627573933525,117.35270158064645,144
568000,-169540.31896146457,29521.00735295145,-140019.31160851312,296.69565220858294,117.35270158064645,144
570000,-170185.68775860034,29657.237084991997,-140528.45067360834,298.0648049856113,117.35270158064645,144
572000,-169542.33130180882,29966.671941773267,-139575.65936003556,301.1747251706219,117.35270158064645,144
574000,-169861.82532613887,29483.54217882408,-140378.2831473148,296.3191151162022,117.35270158064645,144
576000,-169769.27508421754,29549.82328817027,-140219.45179604727,296.9852616582718,117.35270158064645,144
578000,-169890.0154872085,29335.77802776231,-140554.2374594462,294.834037705118,117.35270158064645,144
580000,-169701.199113996,29576.742394433008,-140124.456719563,297.2558073647243,117.35270158064645,144
582000,-169373.38635599264,29585.54187658365,-139787.844479409,297.34424500049226,117.35270158064645,144
584000,-169790.11844000407,29364.229934806295,-140425.88850519777,295.1199885541547,117.35270158064645,144
586000,-169927.4151719883,29284.204102373187,-140643.21106961512,294.3157031087631,117.35270158064645,144
588000,-169531.0479758447,29684.232415742474,-139846.81556010223,298.3361167727682,117.35270158064645,144
590000,-169212.9167519242,29535.134196143248,-139677.78255578096,296.83763154229354,117.35270158064645,144
