#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
2000,-169385.0811540708,26850.605887951693,-142534.47526611912,269.85725557650983,117.35270158064645,0
4000,-165425.49820345634,28372.904004307697,-137052.59419914865,285.15684298855604,117.35270158064645,69.9
6000,-163304.09506381862,29050.675943166483,-134253.41912065214,291.9686697343083,117.35270158064645,69.9
8000,-162937.26832724363,29174.3842124457,-133762.88411479793,293.21197776911094,117.35270158064645,69.9
10000,-163639.7782582324,29881.559009758173,-133758.21924847423,300.31931273249995,117.35270158064645,69.1
12000,-162862.0155563648,29167.898471823893,-133694.1170845409,293.1467939824998,117.35270158064645,69.3
14000,-162597.81758800676,30192.758684183937,-132405.05890382282,303.44696990445686,117.35270158064645,69.4
16000,-162885.7676948309,29577.905294034397,-133307.8624007965,297.2674948810601,117.35270158064645,69.5
18000,-163007.90984115005,29824.862489175983,-133183.04735197406,299.74949440106667,117.35270158064645,69.5
20000,-162787.5090278685,29951.177289657644,-132836.33173821087,301.01899891574766,117.35270158064645,69.2
22000,-163117.6394844316,29667.122001109878,-133450.51748332172,298.1641515830888,117.35270158064645,69.3
24000,-162912.03723251726,29489.142465972574,-133422.8947665447,296.37539980961435,117.35270158064645,69.3
26000,-163230.13182867877,30109.129078425467,-133121.0027502533,302.60646537397804,117.35270158064645,69.4
28000,-162918.96234822203,29910.16428403952,-133008.7980641825,300.6068049717735,117.35270158064645,69.4
30000,-162959.72252511978,29419.822980095167,-133539.89954502461,295.67871660272834,117.35270158064645,69
32000,-162428.5019371505,29624.836715784273,-132803.66522136622,297.73917081740865,117.35270158064645,69.1
34000,-162426.69331544626,29690.68452685856,-132736.0087885877,298.4009625719925,117.35270158064645,69.2
36000,-162919.77652759105,29412.30341535434,-133507.4731122367,295.60314255004,117.35270158064645,69.2
38000,-163071.4744105935,29150.637627503136,-133920.83678309037,292.9733169259011,117.35270158064645,69.2
40000,-163323.1241211146,29386.27190963179,-133936.85221148282,295.3415175155016,117.35270158064645,69.1
42000,-163645.2466031015,29522.883653005585,-134122.3629500959,296.71450962972864,117.35270158064645,69.1
44000,-163745.52805109322,29671.850497777326,-134073.67755331588,298.211674500784,117.35270158064645,69.2
46000,-163107.4016034007,29465.250691887457,-133642.15091151325,296.13527976866004,117.35270158064645,69.2
48000,-163237.9407620728,29502.27787398269,-133735.66288809013,296.50741489974973,117.35270158064645,69.3
50000,-163668.16458958387,30170.130059629097,-133498.03452995478,303.2195449239807,117.35270158064645,69.1
52000,-163191.4412915688,30410.10076043688,-132781.34053113192,305.63132792094535,117.35270158064645,69.2
54000,-163469.96319407178,29933.647439630004,-133536.31575444178,300.84281826496954,117.35270158064645,69.2
56000,-163043.24908238603,29797.163559934124,-133246.0855224519,299.4711112219754,117.35270158064645,69.2
58000,-163727.4308852628,29640.799580037128,-134086.63130522566,297.89960275538397,117.35270158064645,69.3
60000,-163711.82113298774,30051.80274507194,-133660.0183879158,302.03031722091197,117.35270158064645,69.2
62000,-163076.07316946983,29571.25638473453,-133504.8167847353,297.2006711965695,117.35270158064645,69.2
64000,-162960.9418095347,30207.30588592775,-132753.63592360695,303.5931739772918,117.35270158064645,69.3
66000,-163476.6945019439,30094.243605870754,-133382.45089607313,302.456861570312,117.35270158064645,69.3
68000,-163562.61727520823,29500.96917365049,-134061.64810155774,296.4942620390101,117.35270158064645,69.3
70000,-162835.30685856892,29615.08309380131,-133220.2237647676,297.6411437683641,117.35270158064645,69.2
72000,-162911.5896488428,29262.13455361803,-133649.45509522478,294.0938970205232,117.35270158064645,69.2
74000,-163070.71669505714,29722.64634332771,-133348.07035172943,298.7221891436236,117.35270158064645,69.3
76000,-162824.06208693935,29607.79447332333,-133216.26761361602,297.56789078005784,117.35270158064645,69.3
78000,-163499.11021983624,29747.188195888884,-133751.92202394735,298.9688426830841,117.35270158064645,69.3
80000,-163402.54831510782,30307.036594351754,-133095.51172075607,304.5954997864118,117.35270158064645,69.2
82000,-163165.92306160927,29658.896676659584,-133507.02638494968,298.08148441752667,117.35270158064645,69.2
84000,-163470.78970298078,29923.277270214632,-133547.51243276615,300.73859471523014,117.35270158064645,69.3
86000,-162814.3111239737,29408.160591121123,-133406.15053285257,295.5615058293426,117.35270158064645,69.3
88000,-163255.44882786274,29128.527987670153,-134126.9208401926,292.751107909389,117.35270158064645,69.3
90000,-163946.06672927737,29704.32681646361,-134241.73991281376,298.53807198576,117.35270158064645,69.2
92000,-163364.14141635597,29741.608957623597,-133622.53245873237,298.91276953774207,117.35270158064645,69.2
94000,-163164.6494165957,29579.374916535802,-133585.2745000599,297.2822650615401,117.35270158064645,69.2
96000,-163431.983215807,29666.53423076577,-133765.44898504124,298.15824430141953,117.35270158064645,69.2
98000,-163120.30564260483,29988.059518556925,-133132.2461240479,301.3896772204324,117.35270158064645,69.2
100000,-163516.1351761818,29624.4394150984,-133891.6957610834,297.7351778172814,117.35270158064645,69.2
102000,-163732.28223070502,29628.171139199403,-134104.11109150562,297.7726828489618,117.35270158064645,69.2
104000,-163607.27961355448,30320.985331656877,-133286.2942818976,304.7356890984752,117.35270158064645,69.2
106000,-163567.15073212888,29553.219901714474,-134013.9308304144,297.01939872069477,117.35270158064645,69.2
108000,-162984.86669994146,29964.030175363063,-133020.8365245784,301.1481745655329,117.35270158064645,69.2
110000,-163219.23893070128,30133.676602723543,-133085.56232797774,302.853175916225,117.35270158064645,69.2
112000,-163101.07516276836,29512.230380140827,-133588.84478262754,296.6074407989474,117.35270158064645,69.2
114000,-162995.6195691824,29680.760185729945,-133314.85938345245,298.30121974043226,117.35270158064645,69.2
116000,-163317.20714241266,29765.04534923914,-133552.16179317352,299.1483128378962,117.35270158064645,69.2
118000,-162937.29772318155,29839.264636647655,-133098.0330865339,299.8942406316483,117.35270158064645,69.2
120000,-162800.69873288274,29750.60661195591,-133050.09212092683,299.00319886789856,117.35270158064645,69.2
122000,-162813.22998028807,29572.379227628,-133240.85075266007,297.2119561300618,117.35270158064645,69.2
124000,-162873.86226719618,29265.044391889125,-133608.81787530705,294.123141834338,117.35270158064645,69.2
126000,-162710.7175042925,29937.568095398718,-132773.14940889378,300.8822221208907,117.35270158064645,69.2
128000,-162368.5348060131,29402.920232386095,-132965.614573627,295.5088385326577,117.35270158064645,69.2
130000,-162777.08240395784,29318.02924512513,-133459.0531588327,294.6556567109505,117.35270158064645,69.2
132000,-163107.25523886085,29256.605489590416,-133850.64974927044,294.0383281424642,117.35270158064645,69.2
134000,-162929.61154842377,29366.36915622151,-133563.24239220226,295.14148841984075,117.35270158064645,69.2
136000,-163383.12625203934,30019.859121407615,-133363.26713063172,301.70927349284136,117.35270158064645,69.2
138000,-163403.34416801855,29850.009668407263,-133553.3344996113,300.0022316689392,117.35270158064645,69.3
140000,-163681.2853963822,30023.05426730949,-133658.23112907272,301.74138574043246,117.35270158064645,69.2
